"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Obesity, adolescents aged 10–19","","2022","Guinea-Bissau","African Region","Total","","3.3161204","0.91578383","8.4309652","",
"Obesity, adolescents aged 10–19","","2022","Guinea-Bissau","African Region","Males","","3.6642421","0.28697718","13.014819","",
"Obesity, adolescents aged 10–19","","2022","Guinea-Bissau","African Region","Females","","2.9618083","0.69274921","7.525605","",
"Obesity, adolescents aged 10–19","","2022","Guyana","Region of the Americas","Total","","12.627783","6.6557668","20.041887","",
"Obesity, adolescents aged 10–19","","2022","Guyana","Region of the Americas","Males","","9.9684931","2.9030686","21.324858","",
"Obesity, adolescents aged 10–19","","2022","Guyana","Region of the Americas","Females","","15.387173","7.2227292","25.721094","",
"Obesity, adolescents aged 10–19","","2022","Haiti","Region of the Americas","Total","","9.9806048","3.0944049","19.446063","",
"Obesity, adolescents aged 10–19","","2022","Haiti","Region of the Americas","Males","","17.764543","4.2875845","36.361364","",
"Obesity, adolescents aged 10–19","","2022","Haiti","Region of the Americas","Females","","2.1100752","0.77033192","4.5569807","",
"Obesity, adolescents aged 10–19","","2022","Honduras","Region of the Americas","Total","","11.645703","4.9320359","20.954968","",
"Obesity, adolescents aged 10–19","","2022","Honduras","Region of the Americas","Males","","12.967604","2.4857651","29.766673","",
"Obesity, adolescents aged 10–19","","2022","Honduras","Region of the Americas","Females","","10.258961","4.1223723","18.862006","",
"Obesity, adolescents aged 10–19","","2022","Hungary","European Region","Total","","13.666549","11.318132","16.227069","",
"Obesity, adolescents aged 10–19","","2022","Hungary","European Region","Males","","16.299289","12.552723","20.290457","",
"Obesity, adolescents aged 10–19","","2022","Hungary","European Region","Females","","10.908186","8.1254452","14.153787","",
"Obesity, adolescents aged 10–19","","2022","Iceland","European Region","Total","","8.5474029","2.7238078","17.691201","",
"Obesity, adolescents aged 10–19","","2022","Iceland","European Region","Males","","9.9673346","1.593497","25.29251","",
"Obesity, adolescents aged 10–19","","2022","Iceland","European Region","Females","","7.0531435","1.1403567","18.469596","",
"Obesity, adolescents aged 10–19","","2022","India","South-East Asian Region","Total","","2.7181078","2.0062635","3.5281554","",
"Obesity, adolescents aged 10–19","","2022","India","South-East Asian Region","Males","","3.0297805","1.9477116","4.3725826","",
"Obesity, adolescents aged 10–19","","2022","India","South-East Asian Region","Females","","2.3747152","1.5592122","3.4107313","",
"Obesity, adolescents aged 10–19","","2022","Indonesia","South-East Asian Region","Total","","8.4876895","5.8440667","11.746469","",
"Obesity, adolescents aged 10–19","","2022","Indonesia","South-East Asian Region","Males","","8.7257229","4.8864897","13.550177","",
"Obesity, adolescents aged 10–19","","2022","Indonesia","South-East Asian Region","Females","","8.2368478","4.9188145","12.580216","",
"Obesity, adolescents aged 10–19","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Total","","11.453443","8.9256495","14.1831","",
"Obesity, adolescents aged 10–19","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Males","","14.093646","10.0914","18.557483","",
"Obesity, adolescents aged 10–19","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Females","","8.7006286","5.8904041","12.108719","",
"Obesity, adolescents aged 10–19","","2022","Iraq","Eastern Mediterranean Region","Total","","18.466537","11.41941","26.430908","",
"Obesity, adolescents aged 10–19","","2022","Iraq","Eastern Mediterranean Region","Males","","14.894523","5.8684997","26.616174","",
"Obesity, adolescents aged 10–19","","2022","Iraq","Eastern Mediterranean Region","Females","","22.213212","12.577011","33.248055","",
"Obesity, adolescents aged 10–19","","2022","Ireland","European Region","Total","","8.1197396","6.3013181","10.288489","",
"Obesity, adolescents aged 10–19","","2022","Ireland","European Region","Males","","8.9285105","6.2067572","12.236005","",
"Obesity, adolescents aged 10–19","","2022","Ireland","European Region","Females","","7.2735459","4.9705364","10.087723","",
"Obesity, adolescents aged 10–19","","2022","Israel","European Region","Total","","9.6331038","6.9783621","12.614016","",
"Obesity, adolescents aged 10–19","","2022","Israel","European Region","Males","","11.290934","7.0856228","16.213688","",
"Obesity, adolescents aged 10–19","","2022","Israel","European Region","Females","","7.8973383","4.9124241","11.590956","",
"Obesity, adolescents aged 10–19","","2022","Italy","European Region","Total","","7.2303042","5.1280338","9.6507221","",
"Obesity, adolescents aged 10–19","","2022","Italy","European Region","Males","","9.1743849","5.8316384","13.252386","",
"Obesity, adolescents aged 10–19","","2022","Italy","European Region","Females","","5.1660351","2.985464","8.0941305","",
"Obesity, adolescents aged 10–19","","2022","Jamaica","Region of the Americas","Total","","15.591332","9.385924","22.481205","",
"Obesity, adolescents aged 10–19","","2022","Jamaica","Region of the Americas","Males","","13.057232","4.8851863","24.323052","",
"Obesity, adolescents aged 10–19","","2022","Jamaica","Region of the Americas","Females","","18.216404","9.8099798","28.133491","",
"Obesity, adolescents aged 10–19","","2022","Japan","Western Pacific Region","Total","","3.9655756","3.0760085","4.9937181","",
"Obesity, adolescents aged 10–19","","2022","Japan","Western Pacific Region","Males","","5.6857739","4.12337","7.5501122","",
"Obesity, adolescents aged 10–19","","2022","Japan","Western Pacific Region","Females","","2.1646982","1.4392612","3.0451408","",
"Obesity, adolescents aged 10–19","","2022","Jordan","Eastern Mediterranean Region","Total","","16.379566","12.033937","21.183485","",
"Obesity, adolescents aged 10–19","","2022","Jordan","Eastern Mediterranean Region","Males","","20.65517","13.522381","28.575787","",
"Obesity, adolescents aged 10–19","","2022","Jordan","Eastern Mediterranean Region","Females","","12.014352","7.4898854","17.458281","",
"Obesity, adolescents aged 10–19","","2022","Kazakhstan","European Region","Total","","4.0802952","2.691271","5.8312509","",
"Obesity, adolescents aged 10–19","","2022","Kazakhstan","European Region","Males","","5.1959783","2.9721715","8.1751049","",
"Obesity, adolescents aged 10–19","","2022","Kazakhstan","European Region","Females","","2.9078711","1.5073765","4.8730284","",
"Obesity, adolescents aged 10–19","","2022","Kenya","African Region","Total","","1.7662061","1.133224","2.5640357","",
"Obesity, adolescents aged 10–19","","2022","Kenya","African Region","Males","","1.0170197","0.42325007","1.927994","",
"Obesity, adolescents aged 10–19","","2022","Kenya","African Region","Females","","2.5138441","1.4461095","3.9320648","",
"Obesity, adolescents aged 10–19","","2022","Kiribati","Western Pacific Region","Total","","19.64114","10.696818","29.754686","",
"Obesity, adolescents aged 10–19","","2022","Kiribati","Western Pacific Region","Males","","22.82618","8.6063817","39.011857","",
"Obesity, adolescents aged 10–19","","2022","Kiribati","Western Pacific Region","Females","","16.457811","6.5763883","29.022753","",
"Obesity, adolescents aged 10–19","","2022","Kuwait","Eastern Mediterranean Region","Total","","24.157411","17.635046","30.912071","",
"Obesity, adolescents aged 10–19","","2022","Kuwait","Eastern Mediterranean Region","Males","","26.982081","17.103003","37.368616","",
"Obesity, adolescents aged 10–19","","2022","Kuwait","Eastern Mediterranean Region","Females","","20.702974","12.67747","29.579088","",
"Obesity, adolescents aged 10–19","","2022","Kyrgyzstan","European Region","Total","","1.2963307","0.5209506","2.6411135","",
"Obesity, adolescents aged 10–19","","2022","Kyrgyzstan","European Region","Males","","1.6811915","0.44398657","4.1264728","",
"Obesity, adolescents aged 10–19","","2022","Kyrgyzstan","European Region","Females","","0.90271141","0.26769014","2.1036917","",
"Obesity, adolescents aged 10–19","","2022","Lao People's Democratic Republic","Western Pacific Region","Total","","5.4939944","1.6164212","12.065258","",
"Obesity, adolescents aged 10–19","","2022","Lao People's Democratic Republic","Western Pacific Region","Males","","7.3428959","1.0931931","18.908198","",
"Obesity, adolescents aged 10–19","","2022","Lao People's Democratic Republic","Western Pacific Region","Females","","3.5811387","0.5895887","9.4904535","",
"Obesity, adolescents aged 10–19","","2022","Latvia","European Region","Total","","4.8836295","2.938842","7.5595081","",
"Obesity, adolescents aged 10–19","","2022","Latvia","European Region","Males","","6.0420834","3.1175956","10.302106","",
"Obesity, adolescents aged 10–19","","2022","Latvia","European Region","Females","","3.6551662","1.5801353","7.0554122","",
"Obesity, adolescents aged 10–19","","2022","Lebanon","Eastern Mediterranean Region","Total","","17.664622","9.5882758","26.969883","",
"Obesity, adolescents aged 10–19","","2022","Lebanon","Eastern Mediterranean Region","Males","","21.328966","8.2139745","36.704388","",
"Obesity, adolescents aged 10–19","","2022","Lebanon","Eastern Mediterranean Region","Females","","13.713177","5.4884698","24.586299","",
"Obesity, adolescents aged 10–19","","2022","Lesotho","African Region","Total","","3.8769878","1.6078863","7.1355075","",
"Obesity, adolescents aged 10–19","","2022","Lesotho","African Region","Males","","1.7772947","0.22653923","5.4623481","",
"Obesity, adolescents aged 10–19","","2022","Lesotho","African Region","Females","","5.9493173","2.0594535","12.056514","",
"Obesity, adolescents aged 10–19","","2022","Liberia","African Region","Total","","8.1387848","4.8716675","12.209067","",
"Obesity, adolescents aged 10–19","","2022","Liberia","African Region","Males","","11.322545","5.3667128","18.851621","",
"Obesity, adolescents aged 10–19","","2022","Liberia","African Region","Females","","4.8867483","2.6705192","8.0192707","",
"Obesity, adolescents aged 10–19","","2022","Libya","Eastern Mediterranean Region","Total","","15.160646","7.5461529","25.12005","",
"Obesity, adolescents aged 10–19","","2022","Libya","Eastern Mediterranean Region","Males","","15.67481","4.735712","31.102821","",
"Obesity, adolescents aged 10–19","","2022","Libya","Eastern Mediterranean Region","Females","","14.617209","5.359656","27.346036","",
"Obesity, adolescents aged 10–19","","2022","Lithuania","European Region","Total","","5.1292062","3.1270012","7.6191075","",
"Obesity, adolescents aged 10–19","","2022","Lithuania","European Region","Males","","5.5269632","2.7578861","9.4512559","",
"Obesity, adolescents aged 10–19","","2022","Lithuania","European Region","Females","","4.7099452","2.2143435","8.2537554","",
"Obesity, adolescents aged 10–19","","2022","Luxembourg","European Region","Total","","7.1422763","2.1112528","15.254945","",
"Obesity, adolescents aged 10–19","","2022","Luxembourg","European Region","Males","","8.303462","1.3393158","21.593839","",
"Obesity, adolescents aged 10–19","","2022","Luxembourg","European Region","Females","","5.9066154","0.88851936","16.056712","",
"Obesity, adolescents aged 10–19","","2022","Madagascar","African Region","Total","","1.4642075","0.27131266","4.8146106","",
"Obesity, adolescents aged 10–19","","2022","Madagascar","African Region","Males","","2.428144","0.15689273","8.9522846","",
"Obesity, adolescents aged 10–19","","2022","Madagascar","African Region","Females","","0.48388876","0.1518296","1.1044966","",
"Obesity, adolescents aged 10–19","","2022","Malawi","African Region","Total","","1.5589995","0.62863249","3.1492207","",
"Obesity, adolescents aged 10–19","","2022","Malawi","African Region","Males","","1.1082094","0.12899941","3.6423035","",
